run_folder,render_tag,episode_return,episode_steps,episode_time,mean_speed,max_speed,mean_base_height,left_contact_ratio,right_contact_ratio,mean_Fz_L_stance,mean_Fz_R_stance,mean_Ft_L_stance,mean_Ft_R_stance,max_Fz_L,max_Fz_R,max_Ft_L,max_Ft_R,max_mu_L,max_mu_R,total_energy,delta_x,CoT
run_1_20260304-120854,run_1_20260304-120854,5950.008411704097,1999,19.9899999999998,1.2825183313510045,2.8605262360097843,0.6149345477625048,0.008504252126063032,0.007503751875937969,19.14461079198159,16.539019161866136,18.09282860318883,15.044073584935719,32.99900936143802,30.028809651716408,32.99900936143802,29.604766334119795,0.999999969696061,0.9999999527351754,1352.423702672002,25.23246913939005,150.33407542015894
run_2_20260304-141009,run_2_20260304-141009,6011.01044587139,1999,19.9899999999998,1.3019110719707931,2.872165803604148,0.5745881074338578,0.01250625312656328,0.004502251125562781,18.235778125689563,17.864604763039054,17.174883895023328,17.135754983537144,33.070567187539346,33.274894079096676,31.884829872805227,32.914342035177725,0.9999999511191028,0.9999999696181086,1327.2674599644663,25.663588401827525,145.05926541217985
run_3_20260304-183805,run_3_20260304-183805,5880.017566709139,1999,19.9899999999998,1.265415407971663,2.7463241058944843,0.582521219299465,0.009504752376188095,0.0050025012506253125,19.099974280070803,19.329520798289035,17.24645321374669,17.956166138147285,34.30711496453288,28.042181567899576,31.192920058956624,25.468118293834596,0.9999999529388633,0.9999999494549989,1383.745474429014,24.977588214631243,155.3853678070179
