time,reward,reward_cumulative,speed,base_x,base_y,base_height,left_contact,right_contact,left_Fz,right_Fz,left_Ft,right_Ft,left_mu,right_mu,L_HAA_q,L_HAA_qd,L_HAA_tau,L_HFE_q,L_HFE_qd,L_HFE_tau,L_KFE_q,L_KFE_qd,L_KFE_tau,R_HAA_q,R_HAA_qd,R_HAA_tau,R_HFE_q,R_HFE_qd,R_HFE_tau,R_KFE_q,R_KFE_qd,R_KFE_tau
0.01,-3.334411859512329,-3.334411859512329,0.13114898252115126,-0.009544372937109238,-0.01282968359255816,0.48402373137470994,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06010041181789478,0.03155956332515354,2.9981353654377765,-0.21513900401892316,12.506982713358372,22.007648472281996,0.08174536186151157,-17.747267451875835,-33.5,-0.060205224264951215,-0.04067462937049306,-2.993806249689489,-0.21469109479466447,12.548893743124953,21.989444114045718,0.08184420224930217,-17.736298356772405,-33.5
0.020000000000000004,-3.5001704692840576,-6.834582328796387,0.17069131778464403,-0.007957545916087445,-0.012806981119187188,0.48044436704816873,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0609206647338805,0.11903897971663976,2.965870661277639,-0.08620065850320416,12.480641305676256,9.558097055727833,-0.14374517690217262,-24.935432426992328,-33.5,-0.06111959020698705,-0.12862877282149088,-2.9568833669327965,-0.08537701859810437,12.515325084407028,9.52038343834592,-0.14351859572564943,-24.921669640778738,-33.5
0.030000000000000013,-2.769533395767212,-9.604115724563599,0.16432454712647698,-0.006255761604369466,-0.012811138540676299,0.47565219684901344,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06273330948619739,0.24240470180231755,2.887574995870362,0.013195821384440937,8.0964582628345,2.3248548524288353,-0.4110253215765865,-27.125486500188902,-28.296782571189564,-0.06320352215818553,-0.2800896427847882,-2.867832856369202,0.011546035057268362,7.68367099666135,0.5910653468027173,-0.40978898020857607,-26.99780257582692,-28.34583124715389
0.04000000000000002,-1.148421287536621,-10.75253701210022,0.139136851804592,-0.004745946959003827,-0.01282869075187822,0.4705045081371046,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06735269672345408,0.6346247591773104,2.695827639745027,0.10328059891257602,9.244809664925183,13.256140164998241,-0.6530032486064319,-21.677717178810255,-11.277609287559432,-0.0683351412189219,-0.6907602348375194,-2.652318962537657,0.07414636584117366,5.059894172478535,-0.18439508555759376,-0.6576656630498361,-22.731343677846812,-15.525351215292876
0.05000000000000003,-0.5811781287193298,-11.33371514081955,0.10753108982771942,-0.003547646680728801,-0.012919719397012603,0.4660425451324049,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.07632179121407122,1.0732956786692742,2.2912400071633665,0.2176730463889719,12.428177462376166,18.856578913269736,-0.7966837862606279,-9.78999756337624,7.799189556693772,-0.07935877786821072,-1.3266002474149796,-2.1647211313309622,0.11503778403233869,3.2013134122750877,-1.0509721624524122,-0.8442944224338566,-15.834530615379393,-5.504231939845113
0.06000000000000004,-0.4817577302455902,-11.81547287106514,0.08219202637252204,-0.002628027244793831,-0.013072501128642493,0.46261701490092366,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08894800028982924,1.3805708933813035,1.6906570748466683,0.36104803562121995,14.991836106823941,18.545229921509833,-0.8222761972190533,1.59519280506547,16.639729141459213,-0.09505848387925109,-1.6490450838749862,-1.4119803144249445,0.1429806231425067,2.2771947427420054,0.49006161903637846,-0.9596425197555809,-8.319952556961093,1.014630732082935
0.07000000000000005,-0.7690963745117188,-12.584569245576859,0.07103077968260373,-0.00188440992511691,-0.013158635125539215,0.46007016195236433,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10352562263482756,1.4500396276697782,0.9687228310256,0.5181881682688743,15.542399237992491,14.7039003654886,-0.753544009579487,9.597425692920588,17.856783048266408,-0.11189392193852861,-1.6548738397220597,-0.5707912870457754,0.17667891918262907,3.786454983394531,6.09144507466752,-1.0010024914440914,-2.0219784053164256,3.7124267316729274
0.08000000000000006,-0.6291918158531189,-13.213761061429977,0.0686404506136526,-0.0011890244434856062,-0.013217975371732011,0.45792058680490705,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11754118353177317,1.4371851336167059,0.2666593367730119,0.6643541069426382,13.623028090551825,9.580038775003107,-0.6320107387897091,13.12694911486028,14.445135850971486,-0.1257825471786264,-0.9769663844699972,0.19143072048432064,0.22026014851331782,4.433279942140594,6.007697331609691,-1.0033650503903548,0.6462736977944643,4.097379889297187
0.09000000000000007,-0.11809667199850082,-13.331857733428478,0.06824410557803781,-0.000519428275821954,-0.013132653285051315,0.4557340215348967,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1270685022662923,0.5504775150892048,-0.2983773618056942,0.7845322748201486,10.7785349386595,4.712504540706419,-0.5255514295947623,8.873576801503708,1.0157547426048517,-0.13038944097607813,-0.20396004709154103,0.49907604409475237,0.2584737355991834,3.2983815964949468,3.6738082960916145,-0.9892553864985221,1.7716499134159158,3.504434316267698
0.10000000000000007,-0.04959750920534134,-13.38145524263382,0.0807084049903153,0.00014121736454829835,-0.012750866230398636,0.4532258435142674,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12911579927568254,0.03937720717059094,-0.4518522430670675,0.8760794565208117,7.955496451523695,0.7083356918205297,-0.48984699068762944,0.5165385311137225,-11.051533705923909,-0.13048111271398094,0.08343608126903387,0.5323992438259513,0.28656602312070595,2.433185293483037,3.84770056343317,-0.969906209249299,1.957414970724192,2.5555519595373752
0.11000000000000008,-0.2856247127056122,-13.667079955339432,0.08824551631931568,0.0007873845053001857,-0.012169696171203708,0.45040083332541814,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.12824834011977246,-0.14094270922433474,-0.4265112769110564,0.9389186210374417,5.100336808930939,-2.205842047353755,-0.5337014962153164,-6.8883344479495445,-15.820413713832547,-0.12904084541658936,0.1711374618425292,0.4691560170137201,0.3070807772846079,1.8209971959703546,3.633034821496002,-0.9520773866568417,1.630861425342443,1.6314554753763346
0.12000000000000009,-0.3512403070926666,-14.018320262432098,0.09416146873964423,0.0013573489544313243,-0.011437120914476614,0.4475577543919225,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11128710084753567,-2.575158464450951,-7.5559548221098245,0.972822886163758,2.2788987251151145,-3.875221241501251,-0.624050378942383,-9.868135419079877,-12.73188010616423,-0.12701026883352223,0.2128087019640097,0.3717943118725122,0.3147533650967345,0.23707445048979506,0.4733216369827673,-0.9388400319008521,1.1186108723113268,0.9183626822737381
0.1300000000000001,-0.2867579162120819,-14.30507817864418,0.09660127513988641,0.0018165207814601553,-0.01058862904319254,0.44497224343428793,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.06689460043166288,-5.373642224916093,-9.882094244074754,0.9806110010848099,-0.10711989226509205,-4.318442126961919,-0.7181306710066117,-8.81476549406518,-6.546722088150624,-0.12485581052969867,0.20684974434156325,0.2634755009190899,0.30300168610885275,-1.8317143512681189,-2.8720226946644285,-0.928878846114677,0.9028412604574112,0.8769214183340281
0.1400000000000001,-0.21015173196792603,-14.515229910612106,0.08419947629244247,0.0021822702431263433,-0.009773182817318357,0.4427247666937034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.006335293439463024,-6.244951771512363,-6.941259849124387,0.9658993529040931,-2.1620723874437955,-4.164700837183197,-0.7818631264011704,-4.807816543651956,0.8602520030886609,-0.12305180496750898,0.15788001059078519,0.16837824943452695,0.2710091871292564,-3.783499932276134,-5.811589123015649,-0.9218783502308593,0.5635008990329183,0.014767601446251888
0.1500000000000001,-0.23631466925144196,-14.751544579863548,0.03811255068505053,0.00246470441781647,-0.00930992496476115,0.44088679540651365,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03963364011328952,-3.5177303451151687,1.7088498780617871,0.9266676946282266,-4.6931710912703775,-5.622915375811992,-0.7857313034561453,2.048534010664926,10.840144976310953,-0.11936764073307382,0.5015579555734955,0.018537832211040772,0.21936829664883484,-5.711211172839348,-8.523897822548014,-0.9166994184901326,0.4576368415808233,-0.2547653913352832
0.16000000000000011,-0.38461098074913025,-15.136155560612679,0.034265007445435564,0.002668120491822763,-0.009399439853619334,0.4392109948962751,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04972010334572894,0.4037816839741356,8.52638333568386,0.8772080584347304,-4.832575510344515,-1.6357885939351462,-0.7282258371976499,7.584200567666521,13.978947758111463,-0.10925159111520127,1.27168224981147,-0.41025221925878874,0.15722907080322074,-6.273929050220444,-8.679463568876482,-0.9122628840444463,0.3909813365434773,-0.48325766412333593
0.17000000000000012,-0.45538803935050964,-15.591543599963188,0.058775402390427244,0.0028097179407752058,-0.009888147308910732,0.43729261146131687,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03230179837953169,2.444124124339031,7.8595023314104875,0.8365852502425385,-3.41628893591044,1.4538317215835264,-0.6320119712603491,10.402919956996877,12.726432063594537,-0.09482033793461792,1.4894447995611266,-1.1100386233129917,0.09540003947277326,-5.944948594198751,-7.478867107274579,-0.9094095607080505,0.19550187125811705,-0.6454717774716698
0.18000000000000013,-0.37222036719322205,-15.96376396715641,0.058547553073709326,0.002902940855387056,-0.010486996023802353,0.4348414534817602,0,0,0.0,0.0,0.0,0.0,0.0,0.0,-0.002355598470752498,3.2507256688344004,6.442852490421065,0.8140977147141059,-1.468452191618303,3.3231029215137724,-0.5244173568716024,10.571634386354367,9.32935618514199,-0.08107291732795639,1.2393364065861199,-1.8224204929435688,0.04035193897052797,-5.132208308585575,-5.79943994391458,-0.9083696078553658,0.05109252822003177,-0.711910354409703
0.19000000000000014,-0.23561708629131317,-16.199381053447723,0.04122713669304865,0.002961775703133824,-0.010974742596685346,0.4317404836326605,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03110018862107619,3.346251507934932,4.779615719739684,0.8100691621462013,0.2613286632183413,4.027575084840308,-0.4273206048273758,8.87665562294298,5.484490745418949,-0.07213349619419143,0.627282890527918,-2.330596901237637,-0.005693437827023442,-4.233393219482192,-4.0998407293148205,-0.9087418619353,-0.1062812144283655,-0.7090350246778314
0.20000000000000015,-0.13815201818943024,-16.337533071637154,0.019680634365794737,0.003028649309326207,-0.011250011363529914,0.42801048234444894,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0634119710319435,3.1159109237480633,3.1409925407776313,0.8214288017647196,1.64334498855633,3.7958346061167774,-0.3533575915567539,6.314857318254155,2.2378422747166233,-0.0699468694480151,-0.07319380999404868,-2.5099759085986495,-0.04153633592272584,-3.164860742751721,-2.0124703213877932,-0.9108557608157721,-0.27632802606994006,-0.6203447618183873
0.21000000000000016,-0.08428427577018738,-16.42181734740734,0.015756644078024153,0.0031537348440263957,-0.011303490201914668,0.4237858482542445,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09255669701048438,2.742585526165692,1.64642370209235,0.8446210747196004,2.646759668614878,2.855386348179735,-0.3052906599723446,3.8098184239153556,0.00860102004087615,-0.0756561827541239,-0.8869875189301891,-2.3058896141868237,-0.061599597552164785,-1.3608734518433243,1.5567827272829697,-0.9148370064247991,-0.4525094258368558,-0.438900621343727
0.22000000000000017,-0.06214786320924759,-16.48396521061659,0.04521588787507496,0.003413173834541613,-0.011085450018398306,0.41930617575858414,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10859878091431391,0.9585145469382064,-3.586853044775042,0.8761427393849216,3.310279118224556,1.416949412955347,-0.2789094947877319,1.8915792034633525,-1.2475156328478043,-0.09150446511739002,-1.93553812414973,-1.6183305565454722,-0.0596009937599761,1.026239683717648,6.266104894906187,-0.92066055632014,-0.6146633148290735,-0.16393851547590543
0.23000000000000018,-0.09576158970594406,-16.579726800322533,0.06829298838023512,0.003874122232023311,-0.010694268492051011,0.4148238383651107,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11354465530512084,0.22756419443275194,-3.589453827712799,0.9112487800356771,3.430302311050013,-0.2835736884514688,-0.26768802672949693,0.6903808837646968,-1.775849550697128,-0.1145017482865159,-2.4254694609753193,-0.5174595317717374,-0.025921088700443025,4.530214868862004,11.462201812761505,-0.9261961438707327,-0.36222402432448686,0.13808479110418403
0.24000000000000019,-0.11440940201282501,-16.694136202335358,0.07155203400170229,0.00450342171654135,-0.010341589828174033,0.41052536128400513,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11463019996480678,0.07539466653636118,-3.5095496587424693,0.942134892965484,2.7557006125275887,-1.86967353768501,-0.265243853209075,-0.03495338218135871,-1.8788760630934522,-0.13374063495045418,-1.2054412351349564,0.5664876240092136,0.03382452215882058,6.535118643302322,11.493081817167194,-0.9278337413361435,-0.0662712027650134,0.24955994653067393
0.25000000000000017,-0.0738820731639862,-16.768018275499344,0.07439476968898233,0.005217310140454861,-0.010188395931350108,0.4064591045843688,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11207385727404116,-0.5489608619412398,-3.858824852910738,0.9619129276254753,1.3811409950722917,-2.980631652164675,-0.2682203899838627,-0.4403302983390555,-1.7155575618382137,-0.1386284142872747,-0.1366708056115215,0.9177536338025831,0.10231068655986228,6.8410525812776966,8.997382289431268,-0.9276859026058472,0.053380412312736644,0.2541331715236339
0.2600000000000002,-0.002718926640227437,-16.77073720213957,0.07402681682785633,0.005960722970332461,-0.010131295474111892,0.40251406452111144,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10195608514400621,-1.3073282450689745,-3.110766254741528,0.9666454811307388,-0.11135338151881768,-3.3572690169277024,-0.2740720040357523,-0.6540505395114534,-1.4113312708819965,-0.1372528181842137,0.2616463715044144,0.8888055463611266,0.16516458977782258,5.826456515045245,5.228826481876361,-0.9268669435626989,0.09810823050329295,0.21765800118527068
0.2700000000000002,0.03163915127515793,-16.739098050864413,0.06635723543667613,0.00665647275622514,-0.010136894366030687,0.3985390977278452,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0908399342446773,-0.9943368384298982,-0.3075838769940047,0.9575579350936442,-1.3633998982311355,-3.022552517848652,-0.2812098370579436,-0.7342688943506925,-1.0426508877689695,-0.1326300199514471,0.5876572209707598,0.690266719669431,0.21449550362648684,4.307103666357613,1.9988862665481566,-0.9251563664411082,0.21287836393021592,0.14360615844842783
0.2800000000000002,0.031007880344986916,-16.708090170519426,0.0571777426201349,0.007261664968636849,-0.010199734974807272,0.3944193069606939,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08477510893781427,-0.39310070094509775,1.0633658323459567,0.9393180722539788,-2.041977151810221,-2.1750907918859568,-0.2884609555750508,-0.7028103520327027,-0.6650627671893812,-0.12467808945260257,0.8989883980543106,0.32380331243555904,0.24817219457289622,2.7609622992065104,0.0073561519023428446,-0.9225666865199976,0.2750979265801679,0.02034411865789565
0.2900000000000002,0.020329104736447334,-16.68776106578298,0.050619410027307445,0.0077897867765878825,-0.010275446767329874,0.3900750311389545,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08248530524746853,-0.14584964142228626,0.8414169702671961,0.9188983672473623,-1.9908942403406233,-1.1470014648057756,-0.2945366626334135,-0.5408238792717226,-0.3379469626996894,-0.1156175539908574,0.890084559670988,-0.13011384449003138,0.2709889984598267,1.9568243689057145,0.12164730883560715,-0.9202486296661943,0.20104562140083176,-0.10296395455020502
0.3000000000000002,0.005642330273985863,-16.682118735508993,0.049261277950341166,0.00828802006233477,-0.01032847509776624,0.38545363487090745,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.081759582556422,-0.0394820026948063,0.9074915921214632,0.9028205924125816,-1.3680969638047622,-0.2796355240517201,-0.29841757603835123,-0.2989449791634672,-0.11543431986469876,-0.10827014090073113,0.6346207643970362,-0.5230308785237403,0.2934894557043363,2.3428313511448864,2.123067467320846,-0.9190789758687661,0.07669036805938782,-0.17388216975575688
0.3100000000000002,-0.016707034781575203,-16.69882577029057,0.05487237169136456,0.008817764695232174,-0.010373620002773866,0.38052805487726327,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.08440131404056558,0.40495684369251844,1.6688263229096671,0.893943496818544,-0.6328441055689882,0.23846302429060273,-0.30015641744399996,-0.11410686624984723,-0.007440988744537691,-0.1034320938787657,0.386360002282786,-0.789759305833436,0.32549198266414603,3.5637907032585168,4.570504251899237,-0.9186689212076967,0.02459712342377691,-0.1995942272727831
0.32000000000000023,-0.03891579061746597,-16.737741560908034,0.06235696047115293,0.009416886348014549,-0.010416791676862564,0.37531204961266146,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0893884316698244,0.515870365793654,0.9275639504072677,0.8914407098945474,-0.08600391527395565,0.4187174792100521,-0.30078184724121937,-0.0385742145469411,0.03292423601454075,-0.10134778311685488,0.1190799927760499,-0.920702844879651,0.3711478401581211,4.962849529202417,6.3988003596958976,-0.9188164670932238,-0.01743154163540606,-0.1964197995023511
0.33000000000000024,-0.07515835016965866,-16.812899911077693,0.07137290484729351,0.010102045627574437,-0.010461138618372156,0.36982436543798375,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09447377388556161,0.45927992571642157,0.4437709706138673,0.8938381979587736,0.3399753901286405,0.3416996603530791,-0.3008453409721029,0.000858549013968582,0.04096648075150178,-0.10186463273081534,-0.13404191171588745,-0.9201725546308221,0.43224820670404085,6.537272365851302,8.217341578043982,-0.9193500639058994,-0.04599038010207256,-0.1725958427152392
0.34000000000000025,-0.1327381730079651,-16.945638084085658,0.08190835019071735,0.010885518738163947,-0.010543939091648481,0.36405560402732784,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.10090823408938801,0.6880338762053605,1.0233916831511358,0.8994101833563325,0.5691363706609137,0.08617168081679694,-0.30049286546849063,0.034763076672508726,0.027287727438757514,-0.10379267585318079,-0.20598118776109914,-0.83096432611707,0.5106863177705484,8.302542831362901,10.11450297725489,-0.9199040213257176,-0.038682203400528956,-0.14416715405417335
0.35000000000000026,-0.12064795196056366,-17.066286036046222,0.11074293886518356,0.011825425747185888,-0.010736604924868944,0.358187790389733,1,0,86.03018107723675,0.0,27.452597033641094,0.0,0.31910425353969984,0.0,0.10557093189346471,0.10770996980307462,0.7322244023070716,0.9102644737934446,1.6582144675953723,-0.3475419159722861,-0.30646638275058,-1.495448270310004,0.17327519830618598,-0.10608760842940224,-0.228715641442567,-0.7184911426741456,0.5998784520987356,8.839119369400906,9.781128081590921,-0.9201264022877639,-0.009635650719655475,-0.13014345068377509
0.36000000000000026,-0.04379037022590637,-17.11007640627213,0.1416543774803288,0.013032824937447448,-0.011231218202999375,0.3527969034862625,1,0,65.05448842213198,0.0,22.12032420316985,0.0,0.3400276352894466,0.0,0.10211485726577477,-0.6110118240380368,0.8331559543074585,0.9291506634217493,1.7855090353316947,-1.2790660713900621,-0.32970987587775136,-2.6986105139535512,1.2153332751771213,-0.10781062816429096,-0.11465150048780608,-0.6209337418342322,0.6861957904651678,8.260348588318408,7.850928585326017,-0.9199602258181497,0.04903902740247995,-0.13258480635226277
